row_id	row_kind	authority_id	encoding_id	disposition	surfaces	support_packs	source_mnemonic
a64:source_form:stnt1b-z-p-ar-s-x32-unscaled:ce8d2314bf22d1f1	source_form	a64:instruction_form:stnt1b-z-p-ar-s-x32-unscaled:ce8d2314bf22d1f1	a64:encoding:stnt1b-z-p-ar-s-x32-unscaled:ce8d2314bf22d1f1	known_unsupported	none	none	stnt1b
a64:source_form:stnt1b-z-p-bi-contiguous:8a047ab8af5ac8cc	source_form	a64:instruction_form:stnt1b-z-p-bi-contiguous:8a047ab8af5ac8cc	a64:encoding:stnt1b-z-p-bi-contiguous:8a047ab8af5ac8cc	known_unsupported	none	none	stnt1b
a64:source_form:stnt1b-z-p-br-contiguous:76b878a9ce7aaa64	source_form	a64:instruction_form:stnt1b-z-p-br-contiguous:76b878a9ce7aaa64	a64:encoding:stnt1b-z-p-br-contiguous:76b878a9ce7aaa64	known_unsupported	none	none	stnt1b
a64:source_form:stnt1d-mz-p-bi-2:8bd1318442fa5967	source_form	a64:instruction_form:stnt1d-mz-p-bi-2:8bd1318442fa5967	a64:encoding:stnt1d-mz-p-bi-2:8bd1318442fa5967	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mz-p-bi-4:f5da7731ec91c319	source_form	a64:instruction_form:stnt1d-mz-p-bi-4:f5da7731ec91c319	a64:encoding:stnt1d-mz-p-bi-4:f5da7731ec91c319	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mz-p-br-2:240550771a7fbac8	source_form	a64:instruction_form:stnt1d-mz-p-br-2:240550771a7fbac8	a64:encoding:stnt1d-mz-p-br-2:240550771a7fbac8	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mz-p-br-4:c35ca9c9ba08fa36	source_form	a64:instruction_form:stnt1d-mz-p-br-4:c35ca9c9ba08fa36	a64:encoding:stnt1d-mz-p-br-4:c35ca9c9ba08fa36	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mzx-p-bi-2x8:101935a42e14f114	source_form	a64:instruction_form:stnt1d-mzx-p-bi-2x8:101935a42e14f114	a64:encoding:stnt1d-mzx-p-bi-2x8:101935a42e14f114	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mzx-p-bi-4x4:e0f3a65007a059f5	source_form	a64:instruction_form:stnt1d-mzx-p-bi-4x4:e0f3a65007a059f5	a64:encoding:stnt1d-mzx-p-bi-4x4:e0f3a65007a059f5	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mzx-p-br-2x8:cbec533c3fed088a	source_form	a64:instruction_form:stnt1d-mzx-p-br-2x8:cbec533c3fed088a	a64:encoding:stnt1d-mzx-p-br-2x8:cbec533c3fed088a	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-mzx-p-br-4x4:9d5529522034afb3	source_form	a64:instruction_form:stnt1d-mzx-p-br-4x4:9d5529522034afb3	a64:encoding:stnt1d-mzx-p-br-4x4:9d5529522034afb3	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-z-p-ar-d-64-unscaled:10e908f66304b241	source_form	a64:instruction_form:stnt1d-z-p-ar-d-64-unscaled:10e908f66304b241	a64:encoding:stnt1d-z-p-ar-d-64-unscaled:10e908f66304b241	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-z-p-bi-contiguous:cafb8d18971cb112	source_form	a64:instruction_form:stnt1d-z-p-bi-contiguous:cafb8d18971cb112	a64:encoding:stnt1d-z-p-bi-contiguous:cafb8d18971cb112	known_unsupported	none	none	stnt1d
a64:source_form:stnt1d-z-p-br-contiguous:efd8ba6e759723b7	source_form	a64:instruction_form:stnt1d-z-p-br-contiguous:efd8ba6e759723b7	a64:encoding:stnt1d-z-p-br-contiguous:efd8ba6e759723b7	known_unsupported	none	none	stnt1d
a64:source_form:stnt1h-mz-p-bi-2:3b241392761d41af	source_form	a64:instruction_form:stnt1h-mz-p-bi-2:3b241392761d41af	a64:encoding:stnt1h-mz-p-bi-2:3b241392761d41af	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mz-p-bi-4:5799fa44db0bd905	source_form	a64:instruction_form:stnt1h-mz-p-bi-4:5799fa44db0bd905	a64:encoding:stnt1h-mz-p-bi-4:5799fa44db0bd905	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mz-p-br-2:bf84fd1c2e409713	source_form	a64:instruction_form:stnt1h-mz-p-br-2:bf84fd1c2e409713	a64:encoding:stnt1h-mz-p-br-2:bf84fd1c2e409713	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mz-p-br-4:29556b2e66a7e1c3	source_form	a64:instruction_form:stnt1h-mz-p-br-4:29556b2e66a7e1c3	a64:encoding:stnt1h-mz-p-br-4:29556b2e66a7e1c3	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mzx-p-bi-2x8:72c0ac7cfcfa1c1d	source_form	a64:instruction_form:stnt1h-mzx-p-bi-2x8:72c0ac7cfcfa1c1d	a64:encoding:stnt1h-mzx-p-bi-2x8:72c0ac7cfcfa1c1d	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mzx-p-bi-4x4:75f0e52d4117dd22	source_form	a64:instruction_form:stnt1h-mzx-p-bi-4x4:75f0e52d4117dd22	a64:encoding:stnt1h-mzx-p-bi-4x4:75f0e52d4117dd22	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mzx-p-br-2x8:98fe33c051394512	source_form	a64:instruction_form:stnt1h-mzx-p-br-2x8:98fe33c051394512	a64:encoding:stnt1h-mzx-p-br-2x8:98fe33c051394512	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-mzx-p-br-4x4:23cd956292f6cdc3	source_form	a64:instruction_form:stnt1h-mzx-p-br-4x4:23cd956292f6cdc3	a64:encoding:stnt1h-mzx-p-br-4x4:23cd956292f6cdc3	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-z-p-ar-d-64-unscaled:b55fb17ff8f39f9e	source_form	a64:instruction_form:stnt1h-z-p-ar-d-64-unscaled:b55fb17ff8f39f9e	a64:encoding:stnt1h-z-p-ar-d-64-unscaled:b55fb17ff8f39f9e	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-z-p-ar-s-x32-unscaled:06e89df35cfda904	source_form	a64:instruction_form:stnt1h-z-p-ar-s-x32-unscaled:06e89df35cfda904	a64:encoding:stnt1h-z-p-ar-s-x32-unscaled:06e89df35cfda904	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-z-p-bi-contiguous:f8eb63d92aeb1231	source_form	a64:instruction_form:stnt1h-z-p-bi-contiguous:f8eb63d92aeb1231	a64:encoding:stnt1h-z-p-bi-contiguous:f8eb63d92aeb1231	known_unsupported	none	none	stnt1h
a64:source_form:stnt1h-z-p-br-contiguous:754fdb680a1f95dc	source_form	a64:instruction_form:stnt1h-z-p-br-contiguous:754fdb680a1f95dc	a64:encoding:stnt1h-z-p-br-contiguous:754fdb680a1f95dc	known_unsupported	none	none	stnt1h
a64:source_form:stnt1w-mz-p-bi-2:fd25c3f0e4b50b08	source_form	a64:instruction_form:stnt1w-mz-p-bi-2:fd25c3f0e4b50b08	a64:encoding:stnt1w-mz-p-bi-2:fd25c3f0e4b50b08	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mz-p-bi-4:24fc7ea1b1d96c47	source_form	a64:instruction_form:stnt1w-mz-p-bi-4:24fc7ea1b1d96c47	a64:encoding:stnt1w-mz-p-bi-4:24fc7ea1b1d96c47	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mz-p-br-2:b572767b002dc5a8	source_form	a64:instruction_form:stnt1w-mz-p-br-2:b572767b002dc5a8	a64:encoding:stnt1w-mz-p-br-2:b572767b002dc5a8	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mz-p-br-4:fb04ee2f919024cb	source_form	a64:instruction_form:stnt1w-mz-p-br-4:fb04ee2f919024cb	a64:encoding:stnt1w-mz-p-br-4:fb04ee2f919024cb	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mzx-p-bi-2x8:15f1379aac0b99fa	source_form	a64:instruction_form:stnt1w-mzx-p-bi-2x8:15f1379aac0b99fa	a64:encoding:stnt1w-mzx-p-bi-2x8:15f1379aac0b99fa	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mzx-p-bi-4x4:9c561edd42d14bc2	source_form	a64:instruction_form:stnt1w-mzx-p-bi-4x4:9c561edd42d14bc2	a64:encoding:stnt1w-mzx-p-bi-4x4:9c561edd42d14bc2	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mzx-p-br-2x8:d240723807874911	source_form	a64:instruction_form:stnt1w-mzx-p-br-2x8:d240723807874911	a64:encoding:stnt1w-mzx-p-br-2x8:d240723807874911	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-mzx-p-br-4x4:9e9d7360ed8c8923	source_form	a64:instruction_form:stnt1w-mzx-p-br-4x4:9e9d7360ed8c8923	a64:encoding:stnt1w-mzx-p-br-4x4:9e9d7360ed8c8923	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-z-p-ar-d-64-unscaled:45c857460ef4fa3b	source_form	a64:instruction_form:stnt1w-z-p-ar-d-64-unscaled:45c857460ef4fa3b	a64:encoding:stnt1w-z-p-ar-d-64-unscaled:45c857460ef4fa3b	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-z-p-ar-s-x32-unscaled:9f9d8b8d9f3ec578	source_form	a64:instruction_form:stnt1w-z-p-ar-s-x32-unscaled:9f9d8b8d9f3ec578	a64:encoding:stnt1w-z-p-ar-s-x32-unscaled:9f9d8b8d9f3ec578	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-z-p-bi-contiguous:1aebef96ad1ce378	source_form	a64:instruction_form:stnt1w-z-p-bi-contiguous:1aebef96ad1ce378	a64:encoding:stnt1w-z-p-bi-contiguous:1aebef96ad1ce378	known_unsupported	none	none	stnt1w
a64:source_form:stnt1w-z-p-br-contiguous:869c0d4d0fcaca91	source_form	a64:instruction_form:stnt1w-z-p-br-contiguous:869c0d4d0fcaca91	a64:encoding:stnt1w-z-p-br-contiguous:869c0d4d0fcaca91	known_unsupported	none	none	stnt1w
a64:source_form:stp-32-ldstpair-off:4220b6c04b69b272	source_form	a64:instruction_form:stp-32-ldstpair-off:4220b6c04b69b272	a64:encoding:stp-32-ldstpair-off:4220b6c04b69b272	known_unsupported	none	none	stp
a64:source_form:stp-32-ldstpair-post:037528079a64c94f	source_form	a64:instruction_form:stp-32-ldstpair-post:037528079a64c94f	a64:encoding:stp-32-ldstpair-post:037528079a64c94f	known_unsupported	none	none	stp
a64:source_form:stp-32-ldstpair-pre:7132d6a893c5a07d	source_form	a64:instruction_form:stp-32-ldstpair-pre:7132d6a893c5a07d	a64:encoding:stp-32-ldstpair-pre:7132d6a893c5a07d	known_unsupported	none	none	stp
a64:source_form:stp-64-ldstpair-off:ab0d9c9f204e4af6	source_form	a64:instruction_form:stp-64-ldstpair-off:ab0d9c9f204e4af6	a64:encoding:stp-64-ldstpair-off:ab0d9c9f204e4af6	active	checked_asm	wyst.a64.target-structural-asm.aarch64	stp
a64:source_form:stp-64-ldstpair-post:066bc162f55b3a85	source_form	a64:instruction_form:stp-64-ldstpair-post:066bc162f55b3a85	a64:encoding:stp-64-ldstpair-post:066bc162f55b3a85	known_unsupported	none	none	stp
a64:source_form:stp-64-ldstpair-pre:67a4ff4321e073ed	source_form	a64:instruction_form:stp-64-ldstpair-pre:67a4ff4321e073ed	a64:encoding:stp-64-ldstpair-pre:67a4ff4321e073ed	known_unsupported	none	none	stp
a64:source_form:stp-d-ldstpair-off:fe83f250b9069d5e	source_form	a64:instruction_form:stp-d-ldstpair-off:fe83f250b9069d5e	a64:encoding:stp-d-ldstpair-off:fe83f250b9069d5e	known_unsupported	none	none	stp
a64:source_form:stp-d-ldstpair-post:b2190690ef69fdc2	source_form	a64:instruction_form:stp-d-ldstpair-post:b2190690ef69fdc2	a64:encoding:stp-d-ldstpair-post:b2190690ef69fdc2	known_unsupported	none	none	stp
a64:source_form:stp-d-ldstpair-pre:04f9ccaea845e18f	source_form	a64:instruction_form:stp-d-ldstpair-pre:04f9ccaea845e18f	a64:encoding:stp-d-ldstpair-pre:04f9ccaea845e18f	known_unsupported	none	none	stp
a64:source_form:stp-q-ldstpair-off:f0eb552f17395d51	source_form	a64:instruction_form:stp-q-ldstpair-off:f0eb552f17395d51	a64:encoding:stp-q-ldstpair-off:f0eb552f17395d51	known_unsupported	none	none	stp
a64:source_form:stp-q-ldstpair-post:1623c677d33410a2	source_form	a64:instruction_form:stp-q-ldstpair-post:1623c677d33410a2	a64:encoding:stp-q-ldstpair-post:1623c677d33410a2	known_unsupported	none	none	stp
a64:source_form:stp-q-ldstpair-pre:b086a180c30a2566	source_form	a64:instruction_form:stp-q-ldstpair-pre:b086a180c30a2566	a64:encoding:stp-q-ldstpair-pre:b086a180c30a2566	known_unsupported	none	none	stp
a64:source_form:stp-s-ldstpair-off:22ad36f108749cbc	source_form	a64:instruction_form:stp-s-ldstpair-off:22ad36f108749cbc	a64:encoding:stp-s-ldstpair-off:22ad36f108749cbc	known_unsupported	none	none	stp
a64:source_form:stp-s-ldstpair-post:1d3b7bfc95062302	source_form	a64:instruction_form:stp-s-ldstpair-post:1d3b7bfc95062302	a64:encoding:stp-s-ldstpair-post:1d3b7bfc95062302	known_unsupported	none	none	stp
a64:source_form:stp-s-ldstpair-pre:052ebbb2a60132eb	source_form	a64:instruction_form:stp-s-ldstpair-pre:052ebbb2a60132eb	a64:encoding:stp-s-ldstpair-pre:052ebbb2a60132eb	known_unsupported	none	none	stp
a64:source_form:str-32-ldst-immpost:36d8074fbbff7072	source_form	a64:instruction_form:str-32-ldst-immpost:36d8074fbbff7072	a64:encoding:str-32-ldst-immpost:36d8074fbbff7072	known_unsupported	none	none	str
a64:source_form:str-32-ldst-immpre:38d72359bc2c5286	source_form	a64:instruction_form:str-32-ldst-immpre:38d72359bc2c5286	a64:encoding:str-32-ldst-immpre:38d72359bc2c5286	known_unsupported	none	none	str
a64:source_form:str-32-ldst-pos:e8bc864f95b974fd	source_form	a64:instruction_form:str-32-ldst-pos:e8bc864f95b974fd	a64:encoding:str-32-ldst-pos:e8bc864f95b974fd	known_unsupported	none	none	str
a64:source_form:str-32-ldst-regoff:6cccfcb3e099b244	source_form	a64:instruction_form:str-32-ldst-regoff:6cccfcb3e099b244	a64:encoding:str-32-ldst-regoff:6cccfcb3e099b244	known_unsupported	none	none	str
a64:source_form:str-64-ldst-immpost:73555383024abb1e	source_form	a64:instruction_form:str-64-ldst-immpost:73555383024abb1e	a64:encoding:str-64-ldst-immpost:73555383024abb1e	known_unsupported	none	none	str
a64:source_form:str-64-ldst-immpre:3d6336d15c6c7224	source_form	a64:instruction_form:str-64-ldst-immpre:3d6336d15c6c7224	a64:encoding:str-64-ldst-immpre:3d6336d15c6c7224	known_unsupported	none	none	str
a64:source_form:str-64-ldst-pos:53445743f9dbc4ca	source_form	a64:instruction_form:str-64-ldst-pos:53445743f9dbc4ca	a64:encoding:str-64-ldst-pos:53445743f9dbc4ca	active	checked_asm	wyst.a64.target-structural-asm.aarch64	str
a64:source_form:str-64-ldst-regoff:334e62a9132291b6	source_form	a64:instruction_form:str-64-ldst-regoff:334e62a9132291b6	a64:encoding:str-64-ldst-regoff:334e62a9132291b6	known_unsupported	none	none	str
a64:source_form:str-b-ldst-immpost:b8e6618f09ca005d	source_form	a64:instruction_form:str-b-ldst-immpost:b8e6618f09ca005d	a64:encoding:str-b-ldst-immpost:b8e6618f09ca005d	known_unsupported	none	none	str
a64:source_form:str-b-ldst-immpre:eb80d71dfc4cdb3e	source_form	a64:instruction_form:str-b-ldst-immpre:eb80d71dfc4cdb3e	a64:encoding:str-b-ldst-immpre:eb80d71dfc4cdb3e	known_unsupported	none	none	str
a64:source_form:str-b-ldst-pos:1e70f689b87fb9db	source_form	a64:instruction_form:str-b-ldst-pos:1e70f689b87fb9db	a64:encoding:str-b-ldst-pos:1e70f689b87fb9db	known_unsupported	none	none	str
a64:source_form:str-b-ldst-regoff:3c048f00722bb37f	source_form	a64:instruction_form:str-b-ldst-regoff:3c048f00722bb37f	a64:encoding:str-b-ldst-regoff:3c048f00722bb37f	known_unsupported	none	none	str
a64:source_form:str-bl-ldst-regoff:3e474249087a670d	source_form	a64:instruction_form:str-bl-ldst-regoff:3e474249087a670d	a64:encoding:str-bl-ldst-regoff:3e474249087a670d	known_unsupported	none	none	str
a64:source_form:str-d-ldst-immpost:879fb893af1bc0cf	source_form	a64:instruction_form:str-d-ldst-immpost:879fb893af1bc0cf	a64:encoding:str-d-ldst-immpost:879fb893af1bc0cf	known_unsupported	none	none	str
a64:source_form:str-d-ldst-immpre:1679e3eb9add5ae6	source_form	a64:instruction_form:str-d-ldst-immpre:1679e3eb9add5ae6	a64:encoding:str-d-ldst-immpre:1679e3eb9add5ae6	known_unsupported	none	none	str
a64:source_form:str-d-ldst-pos:a53902004b5007ed	source_form	a64:instruction_form:str-d-ldst-pos:a53902004b5007ed	a64:encoding:str-d-ldst-pos:a53902004b5007ed	known_unsupported	none	none	str
a64:source_form:str-d-ldst-regoff:71536663660520ed	source_form	a64:instruction_form:str-d-ldst-regoff:71536663660520ed	a64:encoding:str-d-ldst-regoff:71536663660520ed	known_unsupported	none	none	str
a64:source_form:str-h-ldst-immpost:17f1e3a6a14966d7	source_form	a64:instruction_form:str-h-ldst-immpost:17f1e3a6a14966d7	a64:encoding:str-h-ldst-immpost:17f1e3a6a14966d7	known_unsupported	none	none	str
a64:source_form:str-h-ldst-immpre:f4ab87a0c309d08c	source_form	a64:instruction_form:str-h-ldst-immpre:f4ab87a0c309d08c	a64:encoding:str-h-ldst-immpre:f4ab87a0c309d08c	known_unsupported	none	none	str
a64:source_form:str-h-ldst-pos:0af6c49c53a7c51a	source_form	a64:instruction_form:str-h-ldst-pos:0af6c49c53a7c51a	a64:encoding:str-h-ldst-pos:0af6c49c53a7c51a	known_unsupported	none	none	str
a64:source_form:str-h-ldst-regoff:6a13fdc11084ccdb	source_form	a64:instruction_form:str-h-ldst-regoff:6a13fdc11084ccdb	a64:encoding:str-h-ldst-regoff:6a13fdc11084ccdb	known_unsupported	none	none	str
a64:source_form:str-p-bi:09d78c27899b9a35	source_form	a64:instruction_form:str-p-bi:09d78c27899b9a35	a64:encoding:str-p-bi:09d78c27899b9a35	known_unsupported	none	none	str
a64:source_form:str-q-ldst-immpost:fc7c27901d14a6b7	source_form	a64:instruction_form:str-q-ldst-immpost:fc7c27901d14a6b7	a64:encoding:str-q-ldst-immpost:fc7c27901d14a6b7	known_unsupported	none	none	str
a64:source_form:str-q-ldst-immpre:02a5159f715838ae	source_form	a64:instruction_form:str-q-ldst-immpre:02a5159f715838ae	a64:encoding:str-q-ldst-immpre:02a5159f715838ae	known_unsupported	none	none	str
a64:source_form:str-q-ldst-pos:346f113bc1b84de9	source_form	a64:instruction_form:str-q-ldst-pos:346f113bc1b84de9	a64:encoding:str-q-ldst-pos:346f113bc1b84de9	known_unsupported	none	none	str
a64:source_form:str-q-ldst-regoff:8e479e9c4c31c791	source_form	a64:instruction_form:str-q-ldst-regoff:8e479e9c4c31c791	a64:encoding:str-q-ldst-regoff:8e479e9c4c31c791	known_unsupported	none	none	str
a64:source_form:str-s-ldst-immpost:5f4bf7755f7def06	source_form	a64:instruction_form:str-s-ldst-immpost:5f4bf7755f7def06	a64:encoding:str-s-ldst-immpost:5f4bf7755f7def06	known_unsupported	none	none	str
a64:source_form:str-s-ldst-immpre:4cd3398c0124b6ad	source_form	a64:instruction_form:str-s-ldst-immpre:4cd3398c0124b6ad	a64:encoding:str-s-ldst-immpre:4cd3398c0124b6ad	known_unsupported	none	none	str
a64:source_form:str-s-ldst-pos:dea69dee0298d5d5	source_form	a64:instruction_form:str-s-ldst-pos:dea69dee0298d5d5	a64:encoding:str-s-ldst-pos:dea69dee0298d5d5	known_unsupported	none	none	str
a64:source_form:str-s-ldst-regoff:1f6fc11053de89ed	source_form	a64:instruction_form:str-s-ldst-regoff:1f6fc11053de89ed	a64:encoding:str-s-ldst-regoff:1f6fc11053de89ed	known_unsupported	none	none	str
a64:source_form:str-z-bi:37ef5dae87ddeac7	source_form	a64:instruction_form:str-z-bi:37ef5dae87ddeac7	a64:encoding:str-z-bi:37ef5dae87ddeac7	known_unsupported	none	none	str
a64:source_form:str-za-ri:3617ae3cb2ecf4b1	source_form	a64:instruction_form:str-za-ri:3617ae3cb2ecf4b1	a64:encoding:str-za-ri:3617ae3cb2ecf4b1	known_unsupported	none	none	str
a64:source_form:str-zt-br:5623c98a5d7121a3	source_form	a64:instruction_form:str-zt-br:5623c98a5d7121a3	a64:encoding:str-zt-br:5623c98a5d7121a3	known_unsupported	none	none	str
a64:source_form:strb-32-ldst-immpost:bb6bb8f7b4c775a8	source_form	a64:instruction_form:strb-32-ldst-immpost:bb6bb8f7b4c775a8	a64:encoding:strb-32-ldst-immpost:bb6bb8f7b4c775a8	known_unsupported	none	none	strb
a64:source_form:strb-32-ldst-immpre:4d9423266e99703a	source_form	a64:instruction_form:strb-32-ldst-immpre:4d9423266e99703a	a64:encoding:strb-32-ldst-immpre:4d9423266e99703a	known_unsupported	none	none	strb
a64:source_form:strb-32-ldst-pos:f7d854c157b50361	source_form	a64:instruction_form:strb-32-ldst-pos:f7d854c157b50361	a64:encoding:strb-32-ldst-pos:f7d854c157b50361	known_unsupported	none	none	strb
a64:source_form:strb-32b-ldst-regoff:6e4321f9d4f27472	source_form	a64:instruction_form:strb-32b-ldst-regoff:6e4321f9d4f27472	a64:encoding:strb-32b-ldst-regoff:6e4321f9d4f27472	known_unsupported	none	none	strb
a64:source_form:strb-32bl-ldst-regoff:d1e297fd5da9ee79	source_form	a64:instruction_form:strb-32bl-ldst-regoff:d1e297fd5da9ee79	a64:encoding:strb-32bl-ldst-regoff:d1e297fd5da9ee79	known_unsupported	none	none	strb
a64:source_form:strh-32-ldst-immpost:e2173fbb6d938a1a	source_form	a64:instruction_form:strh-32-ldst-immpost:e2173fbb6d938a1a	a64:encoding:strh-32-ldst-immpost:e2173fbb6d938a1a	known_unsupported	none	none	strh
a64:source_form:strh-32-ldst-immpre:0c81b913e88f569f	source_form	a64:instruction_form:strh-32-ldst-immpre:0c81b913e88f569f	a64:encoding:strh-32-ldst-immpre:0c81b913e88f569f	known_unsupported	none	none	strh
a64:source_form:strh-32-ldst-pos:5e3274814a2e0644	source_form	a64:instruction_form:strh-32-ldst-pos:5e3274814a2e0644	a64:encoding:strh-32-ldst-pos:5e3274814a2e0644	known_unsupported	none	none	strh
a64:source_form:strh-32-ldst-regoff:d7b718a289a7c8e4	source_form	a64:instruction_form:strh-32-ldst-regoff:d7b718a289a7c8e4	a64:encoding:strh-32-ldst-regoff:d7b718a289a7c8e4	known_unsupported	none	none	strh
a64:source_form:stset:2d7697496e69dd5d	source_form	a64:instruction_alias:stset:2d7697496e69dd5d	a64:encoding:ldset-64-memop:3f361c3a3ec4d2c1	known_unsupported	none	none	stset
a64:source_form:stset:f7324ebe290689a7	source_form	a64:instruction_alias:stset:f7324ebe290689a7	a64:encoding:ldset-32-memop:fb2ad3255eb245f4	known_unsupported	none	none	stset
a64:source_form:stsetb:f7c4edc11b856a85	source_form	a64:instruction_alias:stsetb:f7c4edc11b856a85	a64:encoding:ldsetb-32-memop:98737382bf296624	known_unsupported	none	none	stsetb
a64:source_form:stseth:dcbceaa708b94f09	source_form	a64:instruction_alias:stseth:dcbceaa708b94f09	a64:encoding:ldseth-32-memop:5d5ec6a8919dffab	known_unsupported	none	none	stseth
a64:source_form:stsetl:3c9e49868dfa230d	source_form	a64:instruction_alias:stsetl:3c9e49868dfa230d	a64:encoding:ldsetl-64-memop:5b784010ab5fa51b	known_unsupported	none	none	stsetl
a64:source_form:stsetl:6ea8f1667d2fc099	source_form	a64:instruction_alias:stsetl:6ea8f1667d2fc099	a64:encoding:ldsetl-32-memop:4dc8df7454279624	known_unsupported	none	none	stsetl
a64:source_form:stsetlb:2b3845a6ecb65184	source_form	a64:instruction_alias:stsetlb:2b3845a6ecb65184	a64:encoding:ldsetlb-32-memop:b7b2236d94236028	known_unsupported	none	none	stsetlb
a64:source_form:stsetlh:ac753027c5994cdb	source_form	a64:instruction_alias:stsetlh:ac753027c5994cdb	a64:encoding:ldsetlh-32-memop:000d15c1d56278f1	known_unsupported	none	none	stsetlh
a64:source_form:stshh-hi-hints:513463166efa3c47	source_form	a64:instruction_form:stshh-hi-hints:513463166efa3c47	a64:encoding:stshh-hi-hints:513463166efa3c47	known_unsupported	none	none	stshh
a64:source_form:stsmax:6f51d95b917f9dac	source_form	a64:instruction_alias:stsmax:6f51d95b917f9dac	a64:encoding:ldsmax-64-memop:f796ac0fc123ffa1	known_unsupported	none	none	stsmax
a64:source_form:stsmax:c18c8fe4e67816fd	source_form	a64:instruction_alias:stsmax:c18c8fe4e67816fd	a64:encoding:ldsmax-32-memop:18e023f9e738bfd7	known_unsupported	none	none	stsmax
a64:source_form:stsmaxb:d52ad0d60614806c	source_form	a64:instruction_alias:stsmaxb:d52ad0d60614806c	a64:encoding:ldsmaxb-32-memop:23ec38f644c0defa	known_unsupported	none	none	stsmaxb
a64:source_form:stsmaxh:4d2dcdb840e5ccef	source_form	a64:instruction_alias:stsmaxh:4d2dcdb840e5ccef	a64:encoding:ldsmaxh-32-memop:b03579992125f2eb	known_unsupported	none	none	stsmaxh
a64:source_form:stsmaxl:0394056fa334290a	source_form	a64:instruction_alias:stsmaxl:0394056fa334290a	a64:encoding:ldsmaxl-32-memop:18b28b0d96e7189c	known_unsupported	none	none	stsmaxl
a64:source_form:stsmaxl:79ac6251a62d56e7	source_form	a64:instruction_alias:stsmaxl:79ac6251a62d56e7	a64:encoding:ldsmaxl-64-memop:55334934782c2265	known_unsupported	none	none	stsmaxl
a64:source_form:stsmaxlb:5baee9d00e373a3a	source_form	a64:instruction_alias:stsmaxlb:5baee9d00e373a3a	a64:encoding:ldsmaxlb-32-memop:0fb3d95522ecf99e	known_unsupported	none	none	stsmaxlb
a64:source_form:stsmaxlh:66970bebe3730408	source_form	a64:instruction_alias:stsmaxlh:66970bebe3730408	a64:encoding:ldsmaxlh-32-memop:61f171f94e64e790	known_unsupported	none	none	stsmaxlh
a64:source_form:stsmin:8421aee28f33638b	source_form	a64:instruction_alias:stsmin:8421aee28f33638b	a64:encoding:ldsmin-32-memop:e7774ecab37436a9	known_unsupported	none	none	stsmin
a64:source_form:stsmin:989e15997c8c1df2	source_form	a64:instruction_alias:stsmin:989e15997c8c1df2	a64:encoding:ldsmin-64-memop:0752c787512318d6	known_unsupported	none	none	stsmin
a64:source_form:stsminb:a4a8cab69d26276e	source_form	a64:instruction_alias:stsminb:a4a8cab69d26276e	a64:encoding:ldsminb-32-memop:6f85beef6d6dc6b3	known_unsupported	none	none	stsminb
a64:source_form:stsminh:61489280b7053711	source_form	a64:instruction_alias:stsminh:61489280b7053711	a64:encoding:ldsminh-32-memop:4f2e2deac49a7c76	known_unsupported	none	none	stsminh
a64:source_form:stsminl:15665e92e0faf8a8	source_form	a64:instruction_alias:stsminl:15665e92e0faf8a8	a64:encoding:ldsminl-32-memop:dad1a009e1867041	known_unsupported	none	none	stsminl
a64:source_form:stsminl:a8aa1469c6c02432	source_form	a64:instruction_alias:stsminl:a8aa1469c6c02432	a64:encoding:ldsminl-64-memop:b8145325ae54bcdf	known_unsupported	none	none	stsminl
a64:source_form:stsminlb:02e6b96ca39789f3	source_form	a64:instruction_alias:stsminlb:02e6b96ca39789f3	a64:encoding:ldsminlb-32-memop:31012d331ab5993e	known_unsupported	none	none	stsminlb
